date,callsign,flight_number,icao_address,ac_type_icao,aircraft_role,tail_number,airline_icao,airline_iata,airline_name,departure_airport_icao,arrival_airport_icao,departure_airport_iata,arrival_airport_iata,departure_scheduled_time,arrival_scheduled_time
2022-06-03,IGO6552,6E6552,8014B2,A20N,PAX,VT-IIP,IGO,6E,IndiGo   ,VILK,VICG,LKO,IXC,2022-11-01 08:00:00.000000 UTC,2022-11-01 09:25:00.000000 UTC
2022-06-04,IGO6505,6E6505,8014BC,A20N,PAX,VT-IIR,IGO,6E,IndiGo   ,VOHS,VOBL,HYD,BLR,2022-11-01 17:15:00.000000 UTC,2022-11-01 18:35:00.000000 UTC
2022-06-05,IGO089,6E+89,8014C0,A20N,PAX,VT-IIS,IGO,6E,IndiGo   ,OMDB,VOCL,DXB,CCJ,2022-11-01 23:20:00.000000 UTC,2022-11-02 03:00:00.000000 UTC
2022-06-06,IGO075,6E+75,8014DF,A21N,PAX,VT-IMR,IGO,6E,IndiGo   ,VOBL,VTBS,BLR,BKK,2022-11-01 01:00:00.000000 UTC,2022-11-01 05:05:00.000000 UTC
2022-06-07,FDA325,JH325,846658,E75L,PAX,JA13FJ,FDA,JH,Fuji Dream Airline,RJNA,RJFT,NKM,KMJ,2022-11-01 03:40:00.000000 UTC,2022-11-01 05:10:00.000000 UTC
2022-06-08,JAL3106,JL3106,8514D6,B738,PAX,JA322J,JAL,JL,Japan Airlines,RJCC,RJGG,CTS,NGO,2022-11-01 01:35:00.000000 UTC,2022-11-01 03:25:00.000000 UTC
2022-06-09,JAL691,JL691,851958,B738,PAX,JA339J,JAL,JL,Japan Airlines,RJTT,RJFM,HND,KMI,2022-11-01 02:35:00.000000 UTC,2022-11-01 04:25:00.000000 UTC
2022-06-10,JAL149,JL149,851BFE,B738,PAX,JA342J,JAL,JL,Japan Airlines,RJTT,RJSA,HND,AOJ,2022-11-01 09:40:00.000000 UTC,2022-11-01 11:00:00.000000 UTC
2022-06-11,JAL318,JL318,861EDE,B763,PAX,JA614J,JAL,JL,Japan Airlines,RJFF,RJTT,FUK,HND,2022-11-01 06:00:00.000000 UTC,2022-11-01 07:35:00.000000 UTC
2022-06-12,JAL912,JL912,862250,B763,PAX,JA623J,JAL,JL,Japan Airlines,ROAH,RJTT,OKA,HND,2022-11-01 05:50:00.000000 UTC,2022-11-01 08:10:00.000000 UTC
2022-06-13,ANA1725,NH1725,863188,B738,PAX,JA66AN,ANA,NH,All Nippon Airways,ROAH,ROMY,OKA,MMY,2022-11-01 05:05:00.000000 UTC,2022-11-01 06:00:00.000000 UTC
2022-06-14,SNJ79,NH2479,86CF4D,B738,PAX,JA807X,SNJ,LQ,Solaseed Air,RJTT,RJFK,HND,KOJ,2022-11-01 08:55:00.000000 UTC,2022-11-01 10:55:00.000000 UTC
2022-06-15,APJ531,MM531,86D295,A320,PAX,JA815P,APJ,MM,Peach Aviation,RJAA,ROIG,NRT,ISG,2022-10-31 22:00:00.000000 UTC,2022-11-01 01:55:00.000000 UTC
2022-06-16,JAL717,JL717,86D952,B788,PAX,JA832J,JAL,JL,Japan Airlines,RJAA,VTBS,NRT,BKK,2022-11-01 09:00:00.000000 UTC,2022-11-01 16:25:00.000000 UTC
2022-06-17,ANA107,NH107,873334,B789,PAX,JA933A,ANA,NH,All Nippon Airways,KSFO,RJTT,SFO,HND,2022-11-01 08:20:00.000000 UTC,2022-11-01 19:40:00.000000 UTC
2022-06-18,AIQ3201,FD3201,880856,A320,PAX,HS-BBV,AIQ,FD,Thai AirAsia,VTBD,VTCT,DMK,CEI,2022-11-01 05:05:00.000000 UTC,2022-11-01 06:40:00.000000 UTC
2022-06-19,TLM810,SL810,8832B6,B738,PAX,HS-LUV,TLM,SL,Thai Lion Air,VTBD,VTSG,DMK,KBV,2022-11-01 12:10:00.000000 UTC,2022-11-01 13:35:00.000000 UTC
2022-06-20,THA466,TG466,885106,A359,PAX,HS-THF,THA,TG,Thai Airways,YMML,VTBS,MEL,BKK,2022-11-01 22:30:00.000000 UTC,2022-11-02 07:40:00.000000 UTC
2022-06-21,THA330,TG330,885221,B788,PAX,HS-TQA,THA,TG,Thai Airways,VOHS,VTBS,HYD,BKK,2022-10-31 20:00:00.000000 UTC,2022-10-31 23:30:00.000000 UTC
2022-06-22,THA621,TG621,885222,B788,PAX,HS-TQB,THA,TG,Thai Airways,RPLL,VTBS,MNL,BKK,2022-11-01 05:10:00.000000 UTC,2022-11-01 08:45:00.000000 UTC
2022-06-23,HVN177,VN177,88804D,A321,PAX,VN-A352,HVN,VN,Vietnam Airlines,VVNB,VVDN,HAN,DAD,2022-11-01 11:40:00.000000 UTC,2022-11-01 13:10:00.000000 UTC
2022-06-24,HVN661,VN661,888090,A321,PAX,VN-A331,HVN,VN,Vietnam Airlines,VVNB,WSSS,HAN,SIN,2022-11-01 01:10:00.000000 UTC,2022-11-01 04:25:00.000000 UTC
2022-06-25,HVN340,VN340,88809A,A321,PAX,VN-A336,HVN,VN,Vietnam Airlines,VVTS,RJGG,SGN,NGO,2022-11-01 17:05:00.000000 UTC,2022-11-01 22:35:00.000000 UTC
2022-06-26,PIC6014,BL6014,888147,A320,PAX,VN-A571,PIC,BL,Jetstar Pacific Airlines,VVTS,VVNB,SGN,HAN,2022-11-01 01:45:00.000000 UTC,2022-11-01 03:50:00.000000 UTC
2022-06-27,VJC256,VJ256,888155,A321,PAX,VN-A647,VJC,VJ,VietJet Air,VVTS,VVTX,SGN,THD,2022-11-01 11:35:00.000000 UTC,2022-11-01 13:35:00.000000 UTC
2022-06-28,BAV2012,QH2012,88818F,A21N,PAX,VN-A589,BAV,QH,Bamboo Airways,VVPC,VVCI,UIH,HPH,2022-11-01 05:55:00.000000 UTC,2022-11-01 07:25:00.000000 UTC
2022-06-29,VJC729,VJ729,8881A7,A321,PAX,VN-A522,VJC,VJ,VietJet Air,VVDN,VVDL,DAD,DLI,2022-11-01 02:10:00.000000 UTC,2022-11-01 03:15:00.000000 UTC
2022-06-30,UAE504,EK504,89616A,B77L,PAX,A6-EWJ,UAE,EK,Emirates,OMDB,VABB,DXB,BOM,2022-10-31 23:55:00.000000 UTC,2022-11-01 02:55:00.000000 UTC
2022-07-01,ETD25G,EY463,896326,B77W,PAX,A6-ETI,ETD,EY,Etihad Airways,YMML,OMAA,MEL,AUH,2022-11-01 03:55:00.000000 UTC,2022-11-01 18:20:00.000000 UTC
2022-07-02,ABY455,G9455,896366,A320,PAX,A6-ANO,ABY,G9,Air Arabia,VOCL,OMSJ,CCJ,SHJ,2022-10-31 22:05:00.000000 UTC,2022-11-01 02:00:00.000000 UTC
2022-07-03,ABY471,G9471,89638D,A320,PAX,A6-ANT,ABY,G9,Air Arabia,OMSJ,VOMM,SHJ,MAA,2022-11-01 17:40:00.000000 UTC,2022-11-01 21:30:00.000000 UTC
2022-07-04,ETD345,EY345,8963AB,A321,PAX,A6-AEC,ETD,EY,Etihad Airways,OMAA,OEMA,AUH,MED,2022-10-31 22:45:00.000000 UTC,2022-11-01 01:40:00.000000 UTC
2022-07-05,UAE336,EK336,8963D4,B77W,PAX,A6-EPE,UAE,EK,Emirates,OMDB,RPLL,DXB,MNL,2022-11-01 13:55:00.000000 UTC,2022-11-01 22:20:00.000000 UTC
2022-07-06,UAE46,EK46,8964A1,B77W,PAX,A6-EQI,UAE,EK,Emirates,EDDF,OMDB,FRA,DXB,2022-11-01 13:30:00.000000 UTC,2022-11-01 19:45:00.000000 UTC
2022-07-07,ABY536,G9536,8964C6,A320,PAX,A6-AOR,ABY,G9,Air Arabia,OMSJ,VNKT,SHJ,KTM,2022-10-31 23:40:00.000000 UTC,2022-11-01 03:35:00.000000 UTC
2022-07-08,FDB870,FZ870,8964D0,B38M,PAX,A6-FMA,FDB,FZ,flydubai,OEDF,OMDB,DMM,DXB,2022-11-01 09:20:00.000000 UTC,2022-11-01 10:40:00.000000 UTC
2022-07-09,FDB1406,FZ1406,8964D2,B38M,PAX,A6-FMC,FDB,FZ,flydubai,LHBP,OMDB,BUD,DXB,2022-10-31 21:15:00.000000 UTC,2022-11-01 02:40:00.000000 UTC
2022-07-10,ETD205,EY205,896597,A35K,PAX,A6-XWB,ETD,EY,Etihad Airways,VABB,OMAA,BOM,AUH,2022-11-01 23:15:00.000000 UTC,2022-11-02 02:25:00.000000 UTC
2022-07-11,CAL120,CI120,8.99E+11,A21N,PAX,B-18106,CAL,CI,China Airlines,RCTP,ROAH,TPE,OKA,2022-11-01 00:15:00.000000 UTC,2022-11-01 01:45:00.000000 UTC
2022-07-12,UIA8961,B78961,899138,AT76,PAX,B-17012,UIA,B7,Uni Air,RCMQ,RCBS,RMQ,KNH,2022-11-01 06:20:00.000000 UTC,2022-11-01 07:25:00.000000 UTC
2022-07-13,MDA392,AE392,899148,AT76,PAX,B-16852,MDA,AE,Mandarin Airlines,RCFN,RCSS,TTT,TSA,2022-11-01 00:50:00.000000 UTC,2022-11-01 01:50:00.000000 UTC
2022-07-14,CAL32,CI32,899160,A359,PAX,B-18912,CAL,CI,China Airlines,RCTP,CYVR,TPE,YVR,2022-11-01 15:55:00.000000 UTC,2022-11-02 02:20:00.000000 UTC
2022-07-15,LNI657,JT657,8A026A,B739,PAX,PK-LHQ,LNI,JT,Lion Air ,WADL,WIII,LOP,CGK,2022-11-01 01:40:00.000000 UTC,2022-11-01 03:35:00.000000 UTC
2022-07-16,LNI210,JT210,8A026A,B739,PAX,PK-LHQ,LNI,JT,Lion Air ,WIII,WIMM,CGK,KNO,2022-11-01 22:30:00.000000 UTC,2022-11-02 00:50:00.000000 UTC
2022-07-17,GIA1462,GA1462,8A0448,B738,PAX,PK-GNG,GIA,GA,Garuda Indonesia,WIII,WITT,CGK,BTJ,2022-11-01 00:30:00.000000 UTC,2022-11-01 03:20:00.000000 UTC
2022-07-18,LNI693,JT693,8A0487,B738,PAX,PK-LOR,LNI,JT,Lion Air ,WARR,WIII,SUB,CGK,2022-11-01 01:20:00.000000 UTC,2022-11-01 02:50:00.000000 UTC
2022-07-19,BTK6831,ID6831,8A04E4,B738,PAX,PK-LBW,BTK,ID,Batik Air,WIMM,WIII,KNO,CGK,2022-11-01 09:00:00.000000 UTC,2022-11-01 11:20:00.000000 UTC
2022-07-20,LNI709,JT709,8A0809,B739,PAX,PK-LQT,LNI,JT,Lion Air ,WAAA,WARR,UPG,SUB,2022-11-01 07:10:00.000000 UTC,2022-11-01 08:45:00.000000 UTC
2022-07-21,AAL16,AA16,A00D5B,A321,PAX,N102NN,AAL,AA,American Airlines,KSFO,KJFK,SFO,JFK,2022-11-01 20:39:00.000000 UTC,2022-11-02 02:15:00.000000 UTC
2022-07-22,RPA4793,AA4793,A01BBC,E75S,PAX,N106HQ,RPA,RW,Republic Airways,KLGA,KIND,LGA,IND,2022-11-01 21:29:00.000000 UTC,2022-11-01 23:50:00.000000 UTC
2022-07-23,UCA4910,UA4910,A03374,E45X,PAX,N11181,UCA,C5,CommutAir,KDEN,KLNK,DEN,LNK,2022-10-31 23:51:00.000000 UTC,2022-11-01 01:21:00.000000 UTC
2022-07-24,AAL118,AA118,A033AE,A321,PAX,N112AN,AAL,AA,American Airlines,KLAX,KJFK,LAX,JFK,2022-11-01 14:00:00.000000 UTC,2022-11-01 19:27:00.000000 UTC
2022-07-25,SKW4714,OO4714,A047DB,E75L,PAX,N117SY,SKW,OO,Skywest Airlines,KORD,KROA,ORD,ROA,2022-11-01 22:55:00.000000 UTC,2022-11-02 00:50:00.000000 UTC
2022-07-26,UCA4280,C54280,A05AAF,E45X,PAX,N12163,UCA,C5,CommutAir,KBHM,KIAH,BHM,IAH,2022-10-31 18:15:00.000000 UTC,2022-10-31 20:24:00.000000 UTC
2022-07-27,UCA4275,C54275,A05AD1,E45X,PAX,N12172,UCA,C5,CommutAir,KSYR,KIAD,SYR,IAD,2022-11-01 13:55:00.000000 UTC,2022-11-01 15:21:00.000000 UTC
2022-07-28,UAL2675,UA2675,A0855D,B738,PAX,N13227,UAL,UA,United Airlines,KIAH,KLAX,IAH,LAX,2022-11-01 17:24:00.000000 UTC,2022-11-01 21:09:00.000000 UTC
2022-07-29,EDV5475,DL5475,A08A85,CRJ9,PAX,N134EV,EDV,9E,Endeavor Air (USA),KLGA,KOMA,LGA,OMA,2022-11-01 22:45:00.000000 UTC,2022-11-02 02:14:00.000000 UTC
2022-07-30,UAL292,UA292,A09852,B737,PAX,N13750,UAL,UA,United Airlines,KEWR,KSEA,EWR,SEA,2022-11-01 21:29:00.000000 UTC,2022-11-02 03:53:00.000000 UTC
2022-07-31,UCA4958,UA4958,A0A923,E45X,PAX,N14125,UCA,C5,CommutAir,KBHM,KIAH,BHM,IAH,2022-11-01 21:51:00.000000 UTC,2022-11-01 23:56:00.000000 UTC
2022-08-01,UCA4323,C54323,A0A98A,E45X,PAX,N14153,UCA,C5,CommutAir,KCVG,KIAD,CVG,IAD,2022-11-01 18:48:00.000000 UTC,2022-11-01 20:20:00.000000 UTC
2022-08-02,UAL1897,UA1897,A0ACFD,B738,PAX,N14235,UAL,UA,United Airlines,KLAX,KORD,LAX,ORD,2022-10-31 21:16:00.000000 UTC,2022-11-01 01:21:00.000000 UTC
2022-08-03,AAL1731,AA1731,A0FAF3,A321,PAX,N162UW,AAL,AA,American Airlines,KCHS,KCLT,CHS,CLT,2022-11-01 11:03:00.000000 UTC,2022-11-01 12:04:00.000000 UTC
2022-08-04,UAL56,UA56,A11BA0,B78X,PAX,N17002,UAL,UA,United Airlines,LFPG,KEWR,CDG,EWR,2022-11-01 08:25:00.000000 UTC,2022-11-01 16:50:00.000000 UTC
2022-08-05,SKW3374,AS3374,A1311E,E75L,PAX,N176SY,SKW,OO,Skywest Airlines,KLAS,KBOI,LAS,BOI,2022-10-31 23:35:00.000000 UTC,2022-11-01 01:17:00.000000 UTC
2022-08-06,DAL126,DL126,A13748,B763,PAX,N178DZ,DAL,DL,Delta Air Lines,KJFK,LEMD,JFK,MAD,2022-10-31 23:25:00.000000 UTC,2022-11-01 06:45:00.000000 UTC
2022-08-07,SKW3488,OO3488,A14D78,E75L,PAX,N183SY,SKW,OO,Skywest Airlines,KPDX,KRNO,PDX,RNO,2022-11-01 00:30:00.000000 UTC,2022-11-01 01:54:00.000000 UTC
2022-08-08,SKW3448,OO3448,A154E6,E75L,PAX,N185SY,SKW,OO,Skywest Airlines,KCOU,KDFW,COU,DFW,2022-11-01 23:03:00.000000 UTC,2022-11-02 00:45:00.000000 UTC
2022-08-09,AAL1163,AA1163,A18403,A321,PAX,N197UW,AAL,AA,American Airlines,KDFW,KBOS,DFW,BOS,2022-11-01 15:17:00.000000 UTC,2022-11-01 18:53:00.000000 UTC
2022-08-10,SWA1267,WN1267,A1A697,B737,PAX,N205WN,SWA,WN,Southwest Airlines,KMAF,KDAL,MAF,DAL,2022-11-01 22:25:00.000000 UTC,2022-11-01 23:45:00.000000 UTC
2022-08-11,SKW5843,UA5843,A1A9F4,E75L,PAX,N206SY,SKW,OO,Skywest Airlines,KCPR,KDEN,CPR,DEN,2022-11-01 13:36:00.000000 UTC,2022-11-01 14:56:00.000000 UTC
2022-08-12,SKW4636,OO4636,A1AD5A,CRJ2,PAX,N207PS,SKW,OO,Skywest Airlines,KCOD,KDEN,COD,DEN,2022-11-01 13:00:00.000000 UTC,2022-11-01 14:35:00.000000 UTC
2022-08-13,ENY3540,MQ3540,A1B4AB,E75L,PAX,N209NN,ENY,MQ,Envoy Air,KDFW,KVPS,DFW,VPS,2022-11-01 13:58:00.000000 UTC,2022-11-01 15:53:00.000000 UTC
2022-08-14,RPA5634,YX5634,A1C57E,E75S,PAX,N213JQ,RPA,RW,Republic Airways,KJAX,KBOS,JAX,BOS,2022-11-01 15:59:00.000000 UTC,2022-11-01 18:49:00.000000 UTC
2022-08-15,SWA860,WN860,A1E6B9,B737,PAX,N221WN,SWA,WN,Southwest Airlines,KPHX,KSFO,PHX,SFO,2022-11-01 12:40:00.000000 UTC,2022-11-01 14:45:00.000000 UTC
2022-08-16,ENY3759,AA3759,A1E9AC,E75L,PAX,N222NS,ENY,MQ,Envoy Air,KBNA,KTPA,BNA,TPA,2022-11-01 16:14:00.000000 UTC,2022-11-01 18:04:00.000000 UTC
2022-08-17,SWA1181,WN1181,A1EA70,B737,PAX,N222WN,SWA,WN,Southwest Airlines,KDTW,KSTL,DTW,STL,2022-11-01 11:15:00.000000 UTC,2022-11-01 12:50:00.000000 UTC
2022-08-18,FFT2706,F92706,A226C5,A320,PAX,N238FR,FFT,F9,Frontier Airlines,KSAN,KDFW,SAN,DFW,2022-11-01 15:05:00.000000 UTC,2022-11-01 18:17:00.000000 UTC
2022-08-19,UAL1726,UA1726,A24C73,B737,PAX,N24702,UAL,UA,United Airlines,KORD,KALB,ORD,ALB,2022-10-31 23:24:00.000000 UTC,2022-11-01 01:26:00.000000 UTC
2022-08-20,UAL1657,UA1657,A2615E,B738,PAX,N25201,UAL,UA,United Airlines,KSFO,KLAX,SFO,LAX,2022-10-31 23:10:00.000000 UTC,2022-11-01 00:43:00.000000 UTC
2022-08-21,ENY3942,AA3942,A26B4A,E75L,PAX,N255NN,ENY,MQ,Envoy Air,KCMH,KORD,CMH,ORD,2022-11-01 11:00:00.000000 UTC,2022-11-01 12:25:00.000000 UTC
2022-08-22,UAL1236,UA1236,A2B10B,B38M,PAX,N27251,UAL,UA,United Airlines,KEWR,KPHX,EWR,PHX,2022-11-01 11:15:00.000000 UTC,2022-11-01 16:48:00.000000 UTC
2022-08-23,UAL397,UA397,A2B10C,B38M,PAX,N27252,UAL,UA,United Airlines,KEWR,KMCO,EWR,MCO,2022-11-01 23:43:00.000000 UTC,2022-11-02 02:41:00.000000 UTC
2022-08-24,ENY3563,MQ3563,A2B2DA,E75L,PAX,N273NN,ENY,MQ,Envoy Air,KMIA,KJAX,MIA,JAX,2022-11-01 13:05:00.000000 UTC,2022-11-01 14:24:00.000000 UTC
2022-08-25,SWA1073,WN1073,A2E9FD,B737,PAX,N287WN,SWA,WN,Southwest Airlines,KDAL,KRDU,DAL,RDU,2022-11-01 18:05:00.000000 UTC,2022-11-01 20:45:00.000000 UTC
2022-08-26,ASA418,AS418,A2F584,B739,PAX,N290AK,ASA,AS,Alaska Airlines,KMCI,KSEA,MCI,SEA,2022-11-01 21:35:00.000000 UTC,2022-11-02 01:39:00.000000 UTC
2022-08-27,AAL2179,AA2179,A33741,B38M,PAX,N306SW,AAL,AA,American Airlines,KJFK,SKCL,JFK,CLO,2022-10-31 21:44:00.000000 UTC,2022-11-01 03:50:00.000000 UTC
2022-08-28,DAL997,DL997,A33D68,BCS3,PAX,N308DU,DAL,DL,Delta Air Lines,KLAX,KSMF,LAX,SMF,2022-11-01 00:48:00.000000 UTC,2022-11-01 02:15:00.000000 UTC
2022-08-29,FFT82,F982,A33D97,A20N,PAX,N308FR,FFT,F9,Frontier Airlines,KMCO,KDFW,MCO,DFW,2022-11-01 11:00:00.000000 UTC,2022-11-01 14:10:00.000000 UTC
2022-08-30,JBU1012,B61012,A34D52,BCS3,PAX,N3113J,JBU,B6,Jetblue,KORD,KBOS,ORD,BOS,2022-11-02 00:00:00.000000 UTC,2022-11-02 02:18:00.000000 UTC
2022-08-31,FFT536,F9536,A35DA8,A20N,PAX,N316FR,FFT,F9,Frontier Airlines,KDEN,KDCA,DEN,DCA,2022-11-01 18:33:00.000000 UTC,2022-11-01 21:51:00.000000 UTC
2022-09-01,DAL910,DL910,A364EA,A321,PAX,N318DX,DAL,DL,Delta Air Lines,KDCA,KATL,DCA,ATL,2022-11-01 16:10:00.000000 UTC,2022-11-01 18:05:00.000000 UTC
2022-09-02,DAL2743,DL2743,A36F7E,A319,PAX,N320NB,DAL,DL,Delta Air Lines,KSLC,KBWI,SLC,BWI,2022-10-31 23:15:00.000000 UTC,2022-11-01 03:20:00.000000 UTC
2022-09-03,DAL2499,DL2499,A373DA,A320,PAX,N321US,DAL,DL,Delta Air Lines,KATL,KDCA,ATL,DCA,2022-11-01 00:59:00.000000 UTC,2022-11-01 02:38:00.000000 UTC
2022-09-04,FFT2099,F92099,A3764B,A20N,PAX,N322FR,FFT,F9,Frontier Airlines,KTPA,KLAS,TPA,LAS,2022-11-01 02:41:00.000000 UTC,2022-11-01 07:45:00.000000 UTC
2022-09-05,DAL2637,DL2637,A39AC7,A320,PAX,N331NW,DAL,DL,Delta Air Lines,KATL,KCLE,ATL,CLE,2022-11-01 19:10:00.000000 UTC,2022-11-01 20:48:00.000000 UTC
2022-09-06,DAL982,DL982,A39D95,A321,PAX,N332DN,DAL,DL,Delta Air Lines,KATL,KDEN,ATL,DEN,2022-11-01 15:22:00.000000 UTC,2022-11-01 18:30:00.000000 UTC
2022-09-07,UAL1796,UA1796,A3A0ED,B738,PAX,N33294,UAL,UA,United Airlines,KEWR,KORD,EWR,ORD,2022-11-01 13:19:00.000000 UTC,2022-11-01 16:09:00.000000 UTC
2022-09-08,AAL2123,AA2123,A3A9FF,B38M,PAX,N335SN,AAL,AA,American Airlines,KMIA,KJFK,MIA,JFK,2022-11-01 16:00:00.000000 UTC,2022-11-01 18:59:00.000000 UTC
2022-09-09,DAL470,DL470,A3AC7A,A321,PAX,N336DX,DAL,DL,Delta Air Lines,KATL,KTPA,ATL,TPA,2022-11-01 18:25:00.000000 UTC,2022-11-01 19:52:00.000000 UTC
2022-09-10,DAL1872,DL1872,A3CD58,A319,PAX,N344NB,DAL,DL,Delta Air Lines,MBPV,KATL,PLS,ATL,2022-11-01 18:10:00.000000 UTC,2022-11-01 21:09:00.000000 UTC
2022-09-11,FFT881,F9881,A3D7DC,A20N,PAX,N347FR,FFT,F9,Frontier Airlines,KMDW,KDEN,MDW,DEN,2022-11-01 00:23:00.000000 UTC,2022-11-01 03:04:00.000000 UTC
2022-09-12,DAL1169,DL1169,A42EE9,A319,PAX,N369NB,DAL,DL,Delta Air Lines,KDFW,KDTW,DFW,DTW,2022-11-01 12:35:00.000000 UTC,2022-11-01 15:15:00.000000 UTC
2022-09-13,DAL893,DL893,A437CE,B738,PAX,N371DA,DAL,DL,Delta Air Lines,KJFK,KPBI,JFK,PBI,2022-11-01 19:55:00.000000 UTC,2022-11-01 22:58:00.000000 UTC
2022-09-14,DAL1033,DL1033,A44197,B738,PAX,N3732J,DAL,DL,Delta Air Lines,KTLH,KATL,TLH,ATL,2022-11-01 11:51:00.000000 UTC,2022-11-01 13:04:00.000000 UTC
2022-09-15,UAL706,UA706,A448FA,B39M,PAX,N37518,UAL,UA,United Airlines,PHOG,KLAX,OGG,LAX,2022-10-31 23:30:00.000000 UTC,2022-11-01 04:51:00.000000 UTC
2022-09-16,DAL2560,DL2560,A44CA0,B738,PAX,N3761R,DAL,DL,Delta Air Lines,KATL,KBDL,ATL,BDL,2022-11-01 13:43:00.000000 UTC,2022-11-01 15:55:00.000000 UTC
2022-09-17,HAL22,HA22,A46AD6,A332,PAX,N384HA,HAL,HA,Hawaiian Airlines,PHNL,KSEA,HNL,SEA,2022-10-31 23:10:00.000000 UTC,2022-11-01 04:55:00.000000 UTC
2022-09-18,UAL2320,UA2320,A46D4A,B739,PAX,N38454,UAL,UA,United Airlines,KORD,KMSP,ORD,MSP,2022-11-01 19:12:00.000000 UTC,2022-11-01 20:44:00.000000 UTC
2022-09-19,UAL437,UA437,A46D4A,B739,PAX,N38454,UAL,UA,United Airlines,KMSP,KDEN,MSP,DEN,2022-11-01 21:46:00.000000 UTC,2022-11-02 00:03:00.000000 UTC
2022-09-20,FFT534,F9534,A475D8,A20N,PAX,N387FR,FFT,F9,Frontier Airlines,KDEN,KDCA,DEN,DCA,2022-11-01 13:00:00.000000 UTC,2022-11-01 16:21:00.000000 UTC
2022-09-21,FFT2164,F92164,A4798F,A20N,PAX,N388FR,FFT,F9,Frontier Airlines,KLAS,KPHX,LAS,PHX,2022-11-01 03:55:00.000000 UTC,2022-11-01 05:09:00.000000 UTC
2022-09-22,HAL821,HA821,A47D69,A332,PAX,N389HA,HAL,HA,Hawaiian Airlines,PHNL,RJAA,HNL,NRT,2022-10-31 22:30:00.000000 UTC,2022-11-01 07:00:00.000000 UTC
2022-09-23,UAL1128,UA1128,A494EB,B739,PAX,N39463,UAL,UA,United Airlines,KEWR,KIAD,EWR,IAD,2022-11-01 20:39:00.000000 UTC,2022-11-01 22:00:00.000000 UTC
2022-09-24,AAL857,AA857,A4ACAE,A21N,PAX,N400AN,AAL,AA,American Airlines,KPHX,KPHL,PHX,PHL,2022-11-01 22:06:00.000000 UTC,2022-11-02 02:36:00.000000 UTC
2022-09-25,UAL1728,UA1728,A4B21B,A320,PAX,N401UA,UAL,UA,United Airlines,KLAS,KSFO,LAS,SFO,2022-11-01 17:18:00.000000 UTC,2022-11-01 18:58:00.000000 UTC
2022-09-26,AAL1695,AA1695,A4DF52,A21N,PAX,N413AN,AAL,AA,American Airlines,KPHX,KDFW,PHX,DFW,2022-11-01 12:00:00.000000 UTC,2022-11-01 14:22:00.000000 UTC
2022-09-27,RPA4765,YX4765,A51425,E75L,PAX,N426YX,RPA,RW,Republic Airways,KJFK,KCLE,JFK,CLE,2022-11-01 19:35:00.000000 UTC,2022-11-01 21:30:00.000000 UTC
2022-09-28,RPA4651,YX4651,A51F4A,E75L,PAX,N429YX,RPA,RW,Republic Airways,KJFK,KORF,JFK,ORF,2022-11-01 18:40:00.000000 UTC,2022-11-01 20:07:00.000000 UTC
2022-09-29,SWA1039,WN1039,A533FB,B737,PAX,N434WN,SWA,WN,Southwest Airlines,KSJC,KSNA,SJC,SNA,2022-11-01 02:05:00.000000 UTC,2022-11-01 03:20:00.000000 UTC
2022-09-30,UAL1877,UA1877,A53EE2,A320,PAX,N437UA,UAL,UA,United Airlines,KDCA,KIAH,DCA,IAH,2022-11-01 14:59:00.000000 UTC,2022-11-01 18:30:00.000000 UTC
2022-10-01,AAL1666,AA1666,A56C19,A21N,PAX,N449AN,AAL,AA,American Airlines,KDCA,KMCO,DCA,MCO,2022-11-01 10:50:00.000000 UTC,2022-11-01 13:15:00.000000 UTC
2022-10-02,AAL2333,AA2333,A57229,A21N,PAX,N450AN,AAL,AA,American Airlines,KPHX,KEWR,PHX,EWR,2022-11-01 22:31:00.000000 UTC,2022-11-02 03:07:00.000000 UTC
2022-10-03,UAL2300,UA2300,A57F04,A320,PAX,N453UA,UAL,UA,United Airlines,KJAX,KEWR,JAX,EWR,2022-11-01 18:00:00.000000 UTC,2022-11-01 20:18:00.000000 UTC
2022-10-04,UAL1348,UA1348,A59B5E,A320,PAX,N460UA,UAL,UA,United Airlines,KIAD,KRDU,IAD,RDU,2022-11-01 12:15:00.000000 UTC,2022-11-01 13:30:00.000000 UTC
2022-10-05,UAL718,UA718,A5A2CC,A320,PAX,N462UA,UAL,UA,United Airlines,MMMX,KSFO,MEX,SFO,2022-11-01 18:50:00.000000 UTC,2022-11-01 23:46:00.000000 UTC
2022-10-06,AWI3854,ZW3854,A5A88C,CRJ2,PAX,N464AW,AWI,ZW,Air Wisconsin,KLNK,KORD,LNK,ORD,2022-11-01 16:28:00.000000 UTC,2022-11-01 18:17:00.000000 UTC
2022-10-07,AWI3805,UA3805,A5C36E,CRJ2,PAX,N470ZW,AWI,ZW,Air Wisconsin,KUNV,KORD,SCE,ORD,2022-11-01 21:35:00.000000 UTC,2022-11-01 23:43:00.000000 UTC
2022-10-08,ASA495,AS495,A5DB2C,B739,PAX,N477AS,ASA,AS,Alaska Airlines,PAFA,KSEA,FAI,SEA,2022-10-31 20:20:00.000000 UTC,2022-11-01 00:00:00.000000 UTC
2022-10-09,UAL2234,UA2234,A5DCDE,A320,PAX,N477UA,UAL,UA,United Airlines,KRIC,KORD,RIC,ORD,2022-11-01 10:35:00.000000 UTC,2022-11-01 12:56:00.000000 UTC
